id	headline	url	bias_horizontal	bias_vertical	country	source	dominant_emotion	intensity	cause	experiencer	target	cue	other_emotions	reader_emotions
b46ef065	Katarina Johnson-Thompson smashes her personal best to win heptathlon	https://www.theguardian.com/sport/2019/may/26/katarina-johnson-thompson-destroys-personal-best-win-gotzis	-6	48	UK	TheGuardian	annoyance	medium	"[[""smashes her personal best to win heptathlon""]]"	"[[""katarina johnson-thompson""]]"	"[[""smashes her personal best to win heptathlon""]]"	"[[""smashes""]]"	annoyance	annoyance
71cc823e	Labour on course to sweep European elections	https://www.theweek.co.uk/100708/labour-on-course-to-sweep-european-elections	-10	44	UK-US	TheWeek	negative_surprise	medium	[[]]	[[]]	[[]]	"[[""sweep""]]"	annoyance	annoyance
8233dc38	Latino votes could swing the Democratic primary. And the candidates know it.	https://www.nbcnews.com/politics/2020-election/latino-votes-could-swing-democratic-primary-candidates-know-it-n1031966?cid=public-rss_20190720	-3	57	US	NBC	fear	medium	"[[""democratic""],[""and the candidates know it.""]]"	"[[""latino""]]"	"[[""democratic""],[""and the candidates know it.""]]"	"[[""could swing""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
2f1491fa	Let’s look in on the democratic socialist convention and see how it’s going	https://hotair.com/archives/allahpundit/2019/08/04/lets-look-democratic-socialist-convention-see-going/			US	HotAir	annoyance	medium	"[[""see how it’s going""]]"	[[]]	[[]]	"[[""let’s look""]]"	annoyance	annoyance
d0529ed2	Life Lessons From the 2019 National Teacher of the Year	https://www.realclearpolitics.com/2019/06/09/life_lessons_from_the_2019_national_teacher_of_the_year_477015.html			US	RealClearPolitics	positive_anticipation_including_optimism	medium	"[[""from the 2019 national teacher of the year""]]"	[[]]	"[[""from the 2019 national teacher of the year""]]"	"[[""life lessons""]]"	annoyance	annoyance
50052054	Lion Scalps 4-Year-Old Girl After She Gets Too Close To Fence On Big Cat Farm	https://dailycaller.com/2019/05/16/lion-scalps-4-year-old-girl-south-africa/	24	12	US	dailycaller	negative_surprise	medium	"[[""after she gets too close to fence on big cat farm""]]"	"[[""4-year-old girl""]]"	"[[""fence on big cat farm""]]"	"[[""too close""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
a27eb103	London to be ‘as hot as Barcelona’ by 2050	https://www.theweek.co.uk/102210/london-to-be-as-hot-as-barcelona-by-2050	-10	44	UK-US	TheWeek	negative_surprise	medium	"[[""‘as hot as barcelona’ by 2050""]]"	"[[""london""]]"	[[]]	"[[""hot""]]"	annoyance	annoyance
ed79df7e	Looks Like RedState Quietly Removed Another Conspiracy-Flavored Mueller Post	http://talkingpointsmemo.com/news/redstate-mueller-conspiracy-seth-rich	-13	41	US	TPM	negative_surprise	medium	"[[""quietly removed another conspiracy-flavored mueller post""]]"	"[[""redstate""]]"	"[[""quietly removed another conspiracy-flavored mueller post""]]"	"[[""removed""]]"	annoyance	annoyance
1a290737	Lord mayor opens Joe Lycett's new kitchen extension	https://www.bbc.co.uk/news/uk-england-birmingham-48276732	-3	54	UK	BBC	positive_surprise	medium	[[]]	"[[""lord mayor""]]"	[[]]	"[[""opens""]]"	annoyance	annoyance
5c85ec7c	Malaysia orders tonnes of imported waste to be returned	https://www.bbc.co.uk/news/world-asia-48438364	-3	54	UK	BBC	positive_surprise	medium	"[[""imported waste to be returned""]]"	"[[""malaysia""]]"	"[[""malaysia""]]"	"[[""imported waste""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
e28e7251	Manchin knocks Barr: He should be focused on protecting the Constitution	https://thehill.com/homenews/sunday-talk-shows/446529-barrs-actions-give-manchin-pause-concern	9	54	US	TheHill	disgust	medium	"[[""he should be focused on protecting the constitution""]]"	"[[""manchin"",""barr""]]"	"[[""manchin"",""he should be focused on protecting the constitution""]]"	"[[""knocks""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
321a758d	Mark Zuckerberg Says the Supreme Court of Facebook Is Coming Soon	https://www.vice.com/en_au/article/7xgww4/mark-zuckerberg-says-the-supreme-court-of-facebook-is-coming-soon	-10	42	UK-US	Vice	annoyance	medium	"[[""supreme court of facebook is coming soon""]]"	[[]]	[[]]	"[[""coming soon""]]"	annoyance	annoyance
61cb85ff	Matt Hancock pledges to end scandal of pensioners being forced to sell their home to pay for care	https://www.dailymail.co.uk/news/article-7122473/Matt-Hancock-pledges-end-scandal-pensioners-forced-sell-home-pay-care.html?ns_mchannel=rss&ns_campaign=1490&ito=1490	13	19	UK	dailymail	annoyance	medium	"[[""pensioners being forced to sell their home to pay for care""]]"	"[[""matt hancock""]]"	"[[""pensioners being forced to sell their home to pay for care""]]"	"[[""pledges""]]"	annoyance	annoyance
25204b8d	May warned indicative votes will leave UK with 'Auf Wiedersehen Pet' Brexit that 'no one wants'	https://www.dailymail.co.uk/news/article-7014433/May-warned-Auf-Wiedersehen-Pet-Brexit-no-one-wants.html?ns_mchannel=rss&ns_campaign=1490&ito=1490	13	19	UK	dailymail	negative_surprise	medium	"[[""with 'auf wiedersehen pet' brexit that 'no one wants'""]]"	"[[""may""]]"	"[[""with 'auf wiedersehen pet' brexit that 'no one wants'""],[""indicative votes""]]"	"[[""warned""]]"	annoyance	annoyance
6587419e	Mexican Border State Local Police Accused of Protecting Gulf Cartel	http://feedproxy.google.com/~r/breitbart/~3/LmRRMmszrN0/	34	8	US	Breitbart	guilt	medium	"[[""accused of protecting gulf cartel""]]"	"[[""mexican border state local police""]]"	"[[""gulf cartel""]]"	"[[""accused""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
5ddb03e5	Mexican Cartels Fight for Control of Border State Prison	http://feedproxy.google.com/~r/breitbart/~3/J3_aV80nKfM/	34	8	US	Breitbart	anger	medium	"[[""control of border state prison""]]"	[[]]	"[[""control of border state prison""]]"	"[[""fight""]]"	annoyance	annoyance
c28431a6	Mexican Official: No Plans to Stop Migrant Caravans	https://www.newsmax.com/newsfront/immigration-caravan-mexico/2019/04/01/id/909704	-28	43	US	NewsMax	negative_anticipation_including_pessimism	medium	"[[""no plans to stop migrant caravans""]]"	"[[""mexican official""]]"	"[[""migrant""]]"	"[[""no""]]"	annoyance	annoyance
0a43d544	Michael Cohen Claims He Has Evidence of Possible Illegal GOP Contributions From China	http://feedproxy.google.com/~r/motherjones/feed/~3/2xLjkdbrQRw/	-24	40	US	MotherJones	negative_anticipation_including_pessimism	medium	"[[""possible illegal gop contributions from china""]]"	"[[""michael cohen""]]"	"[[""possible illegal gop contributions from china""]]"	"[[""claims""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
bb6034aa	Mohamed Morsi and the Passing of Egypt’s Democratic Moment	https://foreignpolicy.com/2019/06/21/the-tragedy-of-mohamed-morsi-death-podcast/	9	45	US	ForeignPolicy	sadness	medium	"[[""egypt’s democratic moment""]]"	"[[""mohamed morsi""]]"	"[[""egypt’s""]]"	"[[""passing""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
64ce1bcf	Mom arrested after son’s pal scalded in ‘Hot Water Challenge’ at sleepover	https://nypost.com/2019/07/29/mom-arrested-after-sons-pal-scalded-in-hot-water-challenge-at-sleepover/	18	20	US	NYP	annoyance	medium	"[[""‘hot water challenge’ at sleepover""]]"	"[[""mom""]]"	"[[""son’s pal scalded in ‘hot water challenge’ at sleepover""]]"	"[[""arrested""]]"	annoyance	annoyance
c695b06b	More than 30 feared dead in suspected arson at Kyoto animation studio	https://www.nbcnews.com/news/world/12-presumed-dead-after-suspected-arson-kyoto-animation-studio-n1031091?cid=public-rss_20190718	-3	57	US	NBC	annoyance	medium	[[]]	[[]]	[[]]	[[]]	annoyance	annoyance
784ee731	Muddying the Waters: ABC Reporter Misleads Viewers on AG Barr’s Testimony	https://www.newsbusters.org/blogs/nb/nicholas-fondacaro/2019/04/09/muddying-waters-abc-reporter-misleads-viewers-ag-barrs			US	NewsBusters	negative_surprise	medium	"[[""misleads viewers on ag barr’s testimony"",""viewers on ag barr’s testimony""]]"	"[[""viewers""]]"	"[[""abc reporter""]]"	"[[""misleads""]]"	annoyance	annoyance
ec39bf90	Mueller punted big questions to a Congress ill-equipped to deal with them	https://www.washingtonpost.com/politics/2019/04/20/mueller-punted-his-report-congress-ill-equipped-deal-with-it/	-10	51	US	WP	negative_surprise	medium	"[[""punted big questions to a congress ill-equipped to deal with them""]]"	"[[""mueller""]]"	"[[""punted big questions to a congress ill-equipped to deal with them""]]"	"[[""ill-equipped""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
52e603cf	NBC Eagerly Hypes ‘Mounting Pressure’ on Dems to Impeach Trump	https://www.newsbusters.org/blogs/nb/kyle-drennen/2019/05/30/nbc-eagerly-hypes-mounting-pressure-dems-impeach-trump			US	NewsBusters	positive_anticipation_including_optimism	medium	"[[""‘mounting pressure’ on dems to impeach trump""]]"	"[[""nbc""]]"	"[[""dems""]]"	"[[""mounting pressure""]]"	annoyance	annoyance
cd7d5d9c	Nancy Pelosi, a Historically Great Speaker	https://www.realclearpolitics.com/2019/06/08/nancy_pelosi_a_historically_great_speaker_476791.html			US	RealClearPolitics	positive_surprise	medium	"[[""historically great speaker""]]"	"[[""nancy pelosi""]]"	"[[""historically great speaker""]]"	"[[""historically great""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
63af0c90	Nationwide Demonstrations Announced to Protest Immigrant Detention Centers	https://truthout.org/articles/nationwide-demonstrations-announced-to-protest-immigrant-detention-centers/	-24	36	US	Truthout	negative_surprise	medium	"[[""immigrant detention""]]"	[[]]	"[[""immigrant detention centers""]]"	"[[""protest""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
f40c8028	Nearly 500,000 people have signed up on Facebook for a proposed raid on Area 51 — vowing to ‘see them aliens’	https://www.alternet.org/2019/07/nearly-500000-people-have-signed-up-on-facebook-for-a-proposed-raid-on-area-51-vowing-to-see-them-aliens/	-23	18	US	Alternet	positive_surprise	medium	[[]]	[[]]	[[]]	[[]]	annoyance	annoyance
1b83d64c	New Hampshire Lawmakers Just Overrode the Republican Governor’s Veto and Abolished the Death Penalty	http://feedproxy.google.com/~r/motherjones/feed/~3/LVrulVNipy0/	-24	40	US	MotherJones	annoyance	medium	"[[""abolished the death penalty""]]"	[[]]	"[[""new hampshire lawmakers""]]"	"[[""death penalty""]]"	annoyance	annoyance
a25760ac	New father, 32, who celebrated first child by glassing professional model in the face is jailed	https://www.dailymail.co.uk/news/article-7020671/New-father-32-celebrated-child-glassing-professional-model-face-jailed.html?ns_mchannel=rss&ns_campaign=1490&ito=1490	13	19	UK	dailymail	guilt	medium	"[[""glassing professional model in the face is jailed""]]"	"[[""new father""]]"	"[[""glassing professional model in the face is jailed""]]"	"[[""celebrated""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
eeee26f4	New front-month contract September WTI oil adds 46 cents, or 0.8%, to $56.22	http://feeds.marketwatch.com/~r/marketwatch/realtimeheadlines/~3/fTMw-FL5rr0/quotes.asp	5	50	US	Marketwatch	annoyance	medium	"[[""september wti oil adds 46 cents, or 0.8%, to $56.22""]]"	[[]]	"[[""wti""]]"	"[[""adds""]]"	annoyance	annoyance
a5a7661a	Nissan Is Cutting 12,500 Jobs; Latest Sign Of Trouble For The Auto Industry	https://www.npr.org/2019/07/25/745192415/nissan-is-cutting-12-500-jobs-latest-sign-of-trouble-for-the-auto-industry?utm_medium=RSS&utm_campaign=news	-5	56	US	NPR	negative_anticipation_including_pessimism	medium	"[[""nissan is cutting 12,500 jobs"",""latest sign of trouble for the auto industry""]]"	[[]]	[[]]	"[[""cutting""]]"	annoyance	annoyance
e3df8e73	Nobody Was A More Complete Russian Collusion Stooge Than The U.S. Media	https://thefederalist.com/2019/04/25/nobody-complete-russian-collusion-stooge-u-s-media/	27	26	US	TheFederalist	disgust	medium	"[[""nobody was a more complete russian collusion stooge than the u.s. media""]]"	[[]]	"[[""nobody was a more complete russian collusion stooge than the u.s. media""]]"	"[[""stooge""]]"	annoyance	annoyance
bae04df1	OH NOEZ! Alyssa Milano just totally doomed Amy McGrath’s entire campaign and all it took was ONE WORD	https://twitchy.com/samj-3930/2019/07/09/oh-noez-alyssa-milano-just-totally-doomed-amy-mcgraths-entire-campaign-and-all-it-took-was-one-word/	29	14	US	Twitchy	negative_surprise	medium	"[[""campaign""]]"	"[[""alyssa milano""]]"	"[[""amy mcgrath’s""],[""campaign""]]"	"[[""doomed""]]"	no_other_additional_emotions_are_expressed	annoyance
57929d4a	Party Organisers Describe the Weirdest Ways They've Seen People Smuggle in Drugs	https://www.vice.com/en_au/article/a3xxn8/party-organisers-describe-the-weirdest-ways-theyve-seen-people-smuggle-in-drugs	-10	42	UK-US	Vice	negative_surprise	medium	"[[""people smuggle in drugs""]]"	"[[""party organisers""]]"	"[[""people smuggle in drugs""]]"	"[[""smuggle""]]"	annoyance	annoyance
67d1f2b3	Pelosi hits Trump over use of 9/11 images to criticize Muslim lawmaker	http://feeds.reuters.com/~r/reuters/topNews/~3/AunGtGW_I2E/pelosi-hits-trump-over-use-of-9-11-images-to-criticize-muslim-lawmaker-idUSKCN1RP0ID	28	23	US	OAN	negative_surprise	medium	"[[""over use of 9/11 images to criticize muslim lawmaker""]]"	"[[""trump""]]"	"[[""pelosi""]]"	"[[""hits""]]"	no_other_additional_emotions_are_expressed	annoyance
312981f1	Pence Dodges Questions About Poor Conditions At Child Migrant Centers	http://talkingpointsmemo.com/news/pence-dodges-questions-poor-conditions-child-migrant-centers	-13	41	US	TPM	negative_surprise	medium	"[[""poor conditions at child migrant centers""]]"	"[[""pence""]]"	"[[""child migrant centers""]]"	"[[""dodges""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
6f9de46e	Peñafiel bottled water pulled from shelves over high levels of arsenic	https://nypost.com/2019/06/25/penafiel-bottled-water-pulled-from-shelves-over-high-levels-of-arsenic/	18	20	US	NYP	shame	medium	"[[""shelves over high levels of arsenic""]]"	"[[""peñafiel""]]"	"[[""shelves over high levels of arsenic""]]"	"[[""pulled""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
519add84	Police Charge Suspected Christchurch Mosque Gunman With Engaging In Terrorism	https://www.huffpost.com/entry/brenton-tarrant-terrorism-charge_n_5ce38b52e4b0e69c18f09f9b	-20	24	US	HuffPost	guilt	medium	"[[""engaging in terrorism""]]"	"[[""police""]]"	"[[""christchurch""],[""mosque gunman""]]"	"[[""charge"",""suspected""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
e69559fa	Police in Northern Ireland warn of 'new breed' of terrorists after journalist's killing	https://thehill.com/homenews/media/439859-police-in-northern-ireland-warn-of-new-breed-of-terrorists-after-journalists	9	54	US	TheHill	negative_anticipation_including_pessimism	medium	"[[""warn of 'new breed' of terrorists after journalist's killing""]]"	"[[""police"",""police in northern ireland""]]"	"[[""warn of 'new breed' of terrorists after journalist's killing""]]"	"[[""warn""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
81165c82	Pompeo reaches the dead end of Trump’s Venezuela policy	https://www.washingtonpost.com/opinions/2019/04/15/pompeo-reaches-dead-end-trumps-venezuela-policy/	-10	51	US	WP	annoyance	medium	"[[""trump’s venezuela policy""]]"	[[]]	"[[""Trump’s Venezuela policy""]]"	"[[""dead""]]"	annoyance	annoyance
14f8ebe9	Pompeo warns Israel: Get too close to China and intel cooperation will suffer	https://hotair.com/archives/2019/03/22/pompeo-warns-israel-get-close-china-intel-cooperation-will-suffer/			US	HotAir	annoyance	medium	[[]]	"[[""pompeo""]]"	[[]]	[[]]	annoyance	annoyance
e4b090d1	President Donald Trump says Google and Facebook should be sued over allegations of their bias against conservatives, desire to 'rig' 2020 election	http://channels.feeddigest.com/news?id=8417982120	27	8	US	TheBlaze	guilt	medium	"[[""should be sued over allegations of their bias against conservatives, desire to 'rig' 2020 election""]]"	"[[""president donald trump""]]"	"[[""google and facebook""]]"	"[[""sued""]]"	no_other_additional_emotions_are_expressed	no_i_did_not_feel_any_emotion
